"DOY","nwis_01480617","nwis_01480870","nwis_01493112","nwis_01548303","nwis_01608500","nwis_01611500","nwis_01632900","nwis_01645704","nwis_01646305","nwis_01648010","nwis_01649190","nwis_01650800","nwis_01656903","nwis_01673000","nwis_02101726","nwis_02110500","nwis_02160105","nwis_02160700","nwis_02203655","nwis_02217643","nwis_02266200","nwis_02266300","nwis_02336152","nwis_023362095","nwis_02336300","nwis_02336313","nwis_02336410","nwis_02336526","nwis_03067510","nwis_04121944","nwis_04121970","nwis_04125460","nwis_04136900","nwis_04137005","nwis_04166500","nwis_04176500","nwis_04213500","nwis_05435943","nwis_07075250","nwis_07075270","nwis_07143672","nwis_07177500","nwis_08052745","nwis_10133980","nwis_11044000","nwis_11273400","nwis_14206950"
88,1.2132340249576,1.12425453949247,2.04857733749763,-0.287831694022749,0.706814855151497,-0.417368816871178,3.97687740997379,1.48900788214429,2.36635787034462,2.83641284317272,0.355664856195963,1.51569195492333,1.7506086094104,-0.0461630759007637,0.940009915306398,-0.150214404200318,-0.522905165879068,-0.197288786303847,2.60597063689837,2.35334656991772,1.05232689302483,2.69799350241174,3.63791560505835,2.56898648442039,1.38113351996625,2.18875403847506,2.92960866805002,2.36656580750729,-0.643102718475863,-0.879964567251937,-0.808658229420484,-0.0808403413981967,0.154378532013066,-0.636975533094373,2.01449337953757,1.06165764354966,-0.939756453147287,0.840166248196345,1.04626568785656,0.742408492327571,0.114169202978354,0.468392624244156,3.02488228241526,-0.105894257959211,0.826640134868345,0.682959180390977,2.75276683615175
89,1.21756162706773,1.30934392930145,2.09019455684708,0.531085798358641,0.708165841372413,-0.449211615681119,1.12183182641279,1.5599844414582,2.4045482190941,2.65536891373543,1.68854887605153,1.61396596252078,1.8135716461406,-1.10846947427294,-0.749654840571076,0.612736078803531,-0.429809615702393,0.209076213217078,1.7609555646871,2.72321341600127,1.54951263731994,2.71356234532718,2.73266910976739,2.21655875922563,0.792321483260186,0.257028038302882,2.28422606083153,2.18388414909751,-0.940526639825632,-0.483906434012134,-0.559831007731886,-0.362166631567492,0.201869989441681,-0.631394469044548,2.38016884228408,0.740132302568754,-0.298136087214348,1.30293769478874,1.04032357259159,0.761254264114787,-0.0709023154522046,0.915559838007263,1.46526534027528,-0.859705447538887,0.333199108064691,0.443803073764588,2.11554603020238
90,0.83658493730578,1.31556141015882,2.38227171388177,-1.61598744031608,0.366153135997314,-0.215577871153898,3.61731416218132,1.49011666513699,1.37964344613482,2.33151189787505,1.63329691527083,1.52514406720338,1.45474352299647,-0.177004827205888,-0.251283082830067,0.523094832907362,-0.155603139733582,0.567497929935769,1.70251359142478,2.36453607318246,2.81173969372641,1.02322736998975,2.65081877472341,2.48099868246249,0.984587564832811,1.71062202731564,2.54637941054419,2.53860941104731,-0.60745113522133,-0.877778816317806,-0.741340629977313,-0.618000149032294,0.41263108223134,-0.795340390723425,1.93632248843515,-0.303185006902897,-0.131125697381649,1.47381977091541,0.768924909676406,1.24726582771779,0.149144912976821,-0.719480842505118,1.15175461821098,-0.274390420684377,0.839771973024337,0.372455546564391,2.27386834071023
91,1.84882494136971,1.77378068267462,2.38163233320883,-0.236299201561802,0.76590617237738,-0.142682964645251,3.95722169866662,1.87379945126471,2.40100150228377,2.54493657414098,1.39280966053687,2.7194091119291,2.43505183840279,0.862583465457453,3.096474290233,-0.184275042580236,-0.0538938283214103,0.680042903709814,1.06866986039685,2.64345167471974,2.1737112096501,1.15962433741504,2.94598581073672,2.30237841801209,0.299457945853293,1.88219649457721,2.61722017193899,1.8157716960197,-0.7249755025019,-0.877577136133137,-0.283033456292979,-1.05395039680276,-0.0673000525337443,-0.174577736232409,1.47019903357171,0.775101026977266,0.0886674000119741,1.02155056971843,0.451367906974602,0.952572886450656,-0.0745883221541324,-0.533038219134848,0.390951364333641,-0.798880021688331,0.93450754789497,0.0385278523172004,2.30768939392178
92,2.26219946561505,2.22048699140935,3.0789397347901,0.0841156517132055,0.694780058565514,-0.256288237192816,4.41445185430508,1.57513445956,2.86033518298722,2.64719338778722,2.22465261502572,2.20833023410697,2.69184861798811,-0.36287153628932,2.94399613135296,1.02186973514446,0.0563621137065616,0.538204095650548,1.3389541477404,2.45301210948192,2.74569556972633,0.907630197014693,3.24774093727147,2.56978724931804,1.2217463490703,2.34409294436964,2.51296122119406,1.31106655217363,-0.580054979138354,-0.776050073595504,-0.543208279542484,-0.623747789384248,0.441814725444098,-0.854138436554651,2.22593507989878,0.38625928775962,0.806705609838967,1.47078371503131,1.39870807737678,1.10813160670729,0.261267617102449,0.42478448770281,0.705788039486593,-0.688404020766705,1.21714674487448,0.163748560354746,2.99011091633339
93,2.56264538305732,2.25378730736021,2.2524939375937,0.916995583352878,0.709527285852237,-0.358937352575351,3.3797259272565,1.43949369374914,2.777588622433,2.29903728167101,1.98145181630507,2.79434927767984,2.32952094633601,-1.20179102821646,3.28681781175417,0.499453263254708,0.304677713449124,0.832217282461933,2.619171389079,2.37215296785985,1.19245390750213,0.0568530860903387,2.96186228485174,3.7468014029174,0.981891904029174,2.29435945627011,1.55146031343767,2.22587754589147,-0.389586214453372,-0.51883905113115,-0.176936347629111,-0.590618877793887,0.540816806298166,-0.681408003315171,1.38727629026306,0.552932749901114,0.582002616180648,1.32879282692482,1.28204730009563,1.3716286386212,-0.395971402785496,0.456679856475175,1.01691742471892,-0.590105990280363,0.479940357313752,0.23218204619906,2.88775415595731
94,2.73827194191759,2.37573883553096,2.41846259632378,-0.404689794659492,0.865552880787516,-0.136403888262048,3.95310441058832,1.57839236642794,2.65814040163688,2.71917885469108,2.28759255415442,2.75420651072051,3.32463594963992,-1.03093332138644,2.22912794688028,0.659849476248083,0.2013678699162,0.721368929966185,1.31632416874614,3.02080971301789,1.39888728333044,2.09350861117828,1.56135186372718,2.04064917540005,0.774295962435356,1.39937808240486,0.923576547037659,1.04273757700192,-0.805285545943531,-0.557356891725275,-0.563548328872391,-0.404388724103271,-0.0961837935035694,-0.544621584046215,1.93910491808068,0.752970734425194,-0.116912792715466,1.36958153457538,2.44783837312011,2.29212171782941,-0.116337979605673,0.286815147017874,-0.667644753909232,-0.570938490313906,0.823230924171078,0.029423902075435,1.85832834943948
95,2.7968860569691,2.58802802771041,2.61811977866134,-0.818115942084621,1.15906338020219,-0.175780495926369,3.24801047855687,1.45556455438145,2.61762774447145,2.92175998485262,1.77835219424187,3.14366372789662,3.65102228782382,-1.17750474033319,4.55306546436186,0.0721059177975536,0.0233334002245613,0.608486063512803,1.26900813830369,2.50430189164619,2.19625190902386,0.988373327837093,2.19869730895658,2.61625001908687,0.835777730230781,2.64738965779923,2.62647980079943,1.60393358424338,-0.871537125686511,-0.46366083320078,-0.710612918442593,-0.649965110558325,0.274465973015799,-0.60018870787076,3.29894056586892,0.994344611036874,-0.448541952661017,2.10278664505752,1.14617825368408,1.9037089277929,0.00441577340947119,0.262163086426741,0.0140203258095955,-0.749071638583743,1.07415942514179,-0.163465371653686,1.83701273409876
96,2.83072132053397,2.77528195839276,2.07493273754952,-0.189826977280824,1.33791288624561,-0.207668943619909,3.45610976270291,1.35823596873223,2.12684333274839,2.97533549628115,2.18482560534795,2.65961956326903,3.46862523076171,-0.882603784837451,2.94337097619742,-0.384308961690709,0.096217895160383,0.347544039103362,1.4826913771403,1.38728930100042,1.8983867453549,1.01041528895663,2.21458189753442,2.20460701218738,0.1464492045479,0.898402850038391,1.6320937959007,1.80166651070977,-0.634850427004933,-0.169918124981646,-0.490557713006627,-0.343623193415862,-0.160109385329004,-0.750940380126136,2.71250247394903,0.509060045926209,-0.603946270871948,2.21664611836942,0.427350131948109,1.88815048278681,-0.134020206764439,-0.994756616664313,-1.65835156861814,-0.504910264870516,1.46438094289444,-0.197649378044229,1.52923185431681
97,3.19113927030898,3.37352643487501,2.27441310976544,-1.02960750948873,0.88817354771707,-0.259720652198332,2.87598120817966,1.32433726891385,2.47828695625012,2.72253649434284,1.25981965494732,2.52521656722824,2.46257563792144,-0.719863021481693,2.04452897751672,0.0376170670623373,-0.176836672644353,0.0674097236252473,2.11668214810723,1.34561829721503,1.47309590923515,0.370400146186824,1.97417017804501,1.59787362183239,0.625198566424837,0.989148832674788,1.96297832305461,1.43096578371095,-0.45594396349242,-0.381229115376975,-0.562021755111029,-0.457610306121404,0.159917632113543,-0.354279095715423,2.74615255706741,-0.27392308078697,-0.206273490152575,1.73818139353707,1.53852626166453,1.27390468605365,0.172002105367364,0.340960174215227,0.097872441692454,-0.323981345615753,0.806865473710626,-0.259438181485744,1.72500343885337
98,2.64889928889961,2.26589563242327,1.86762093933144,0.814561527769934,1.19728978290516,-0.469876895035064,2.81997917453494,1.61759339762732,1.93421023402166,2.1337372365987,2.00340181313341,1.61959631941215,1.83038331969713,-0.349847532368986,2.90332535569134,-0.535940361266608,-0.526158865471155,-0.241120919199793,1.63071082871874,1.93244524090496,1.38888036232626,0.228364977753547,2.20161045006176,1.97134703354095,-0.0242918924321352,0.712084543171272,2.98257339029965,0.68439571713787,-0.674572282890087,-0.744191805545455,-0.176005441103991,-0.865954775646518,0.0529790398938804,-0.593279510224358,0.997334528526492,-0.575289384426117,-0.584686946602937,1.14914511115311,0.461443793595102,2.11115277746266,0.0670155662739721,0.112711507118443,-0.040366300377387,0.205168744481988,1.12489779625785,-0.127258777937038,2.45453175148767
99,3.49700377411924,1.95407728559442,3.37542368765711,0.148277128302795,1.32474994617729,-0.471838349485551,3.04971873230312,1.60526808474577,2.12890696029413,2.25765953883999,2.12470145206339,2.43258917253291,2.73133729671387,-1.01342563533927,0.307200960354076,-0.215622337579006,-0.369450479978202,-0.177133661514953,2.32781051825805,1.59927972282305,0.847879707968195,0.894293573246924,2.37148883574082,1.77992239538788,-0.138019894253621,0.663141633544504,2.74357835546666,1.24734775965883,-0.72450438361546,-0.477431610925741,-0.0974234905928657,-0.974399319244462,-0.18038548779793,-0.553486504328056,1.47900458217774,-0.93028248318704,-0.312186525833361,1.16604404666677,0.672732312535501,1.8810745811062,-0.203248081975036,-0.462079373731985,-0.665965222898074,0.136477234109766,0.936665265123607,0.0168424070724175,2.08946611885319
100,2.75475411957084,1.29001838708865,1.91829828294263,1.43237975086633,0.588087286574163,-0.134927932096392,2.97415783325479,1.50827443432683,2.51457545103132,2.67675492434684,2.24060567844114,2.04223101013557,2.58877683564082,-0.192013365290285,1.27829260617605,-0.186013990264464,-0.23032297479016,-0.215320186783053,2.2984786727424,1.30326461900451,0.392905439990918,0.465632771304591,1.92824153721486,1.75127712451301,0.160774852093492,0.600383186012118,2.42502203041126,1.75443716911525,-0.664875812956444,-0.415141644812525,-0.630750955685227,-1.01012540746214,-0.671576634789828,0.0186141440744209,1.33012016935353,-1.35491926065832,0.0779196650827978,1.52432079556131,1.41865326060079,1.70734699982776,-0.0673250129832436,0.177103515400448,-0.0300785092731468,-0.138108277851233,0.391003057106562,-0.336848361725097,1.94282748399256
101,3.3971906094235,2.26700491544169,3.07216199756476,0.401960721225528,0.734822608387937,0.00186589937304195,3.72921854843399,1.9257009034679,2.62103863751032,3.47209282691549,2.74084451638897,3.07320578784138,3.00138741678859,-0.411985860126745,2.212716970402,-0.181289325977775,-0.269917787195932,-0.115677864237424,2.23465747667078,0.97046525116134,0.55179228201609,0.660611059971399,1.64131834038669,1.22387799212848,0.291843821927101,0.598260201140663,0.420476976376778,1.3371427652852,-0.405752283794527,-0.839749556937205,-0.919542331337282,-0.693030080745205,-0.699614915149893,-0.203143495076396,1.85434912570356,-1.61399779175479,-0.46661980565535,0.620288832695226,0.865927489989951,1.70154653382842,0.0122665122854694,0.543281000069623,-0.918398293701443,0.0886741043346746,0.761468031907688,-0.424557646151222,1.48846732177667
102,2.57234006118966,2.93733652532308,1.99704138420178,1.3626760183177,-0.404697429733427,0.134983957503479,3.58003121647535,2.35225696886529,3.20238046634698,3.46128181398891,3.40305921692965,2.98721025823375,3.69090445127613,-0.195354906807618,2.19156937992237,0.256262187943211,-0.234064483530478,-0.0334561278829991,0.700152950897529,0.667875376083277,1.5096192928578,0.277806960701452,0.796849152981112,0.278902907405023,0.377488376886555,0.0043163999139962,-0.0603821734922298,0.664451407705864,-0.493544800817164,-0.747464220331616,-0.810418246533199,-1.06679365263843,-0.91693979138432,-0.857453261333273,1.21866463230649,-1.56403453175473,-0.478425695280178,1.41657041856752,1.03885680131239,1.8331256778161,0.609199021610066,1.64484002018364,-1.53369577495004,-0.128792588633553,0.85353971705378,0.289666780898824,2.44837016370883
103,4.07305718401232,3.75747231943803,2.22793592033478,-0.334736353756342,0.0663114706235164,0.122159178592217,4.55466416361092,2.66407264338633,3.85064866759176,3.78961889234047,3.58823080821346,3.46668339216068,4.12540026461715,-0.663483509830397,2.09152575865037,-0.0382873897031719,-0.382828999679525,-0.411195814740284,0.420785318039796,0.495955558878269,1.20587781906151,-0.409202062336197,1.79124688907051,1.0098856822782,0.324522487095654,0.547571456951919,0.284391250694526,0.916214871325838,-0.178093707281451,-1.04332937047826,-0.398011983920464,-0.600671421745839,-1.00784126044839,-0.52545888897414,1.3565454982563,-1.35817069761698,-0.423186926596275,1.58490907427974,2.00777060265415,2.20198989405164,-0.0354865544931884,1.17655566851368,-0.291440123847229,-0.799038348624778,0.573941083663312,0.468710038958901,3.13802966751833
104,3.68999322761386,3.24172190118031,2.87347756562971,0.773857035746195,-0.0478792355457618,0.156653727713282,2.25631850555817,1.34100237896126,2.15725542549633,2.67508116821526,2.78140790829937,1.67868085406731,2.7941591752309,-0.118735411174268,2.09572451042545,-0.224849641539312,-0.41036542058547,-0.562873958544939,0.176905048944892,0.80981687444488,0.741754091947307,0.331255241885984,0.75636346143781,0.0253445523246221,-0.243369134810253,-0.645719878200227,0.706170952574934,0.189027198158578,-0.592293935228954,-0.713905201495216,-0.430869366735504,-0.668674391623484,-0.908620994346565,-0.206422620490767,1.78335522971581,-1.41412783285518,-0.796533355022026,1.13182724522965,1.62133269882916,1.46952158249016,-0.263050598675681,0.781548027058162,-1.41427286445671,-0.590448701533451,0.915253537553714,0.432173459717686,2.48606441869821
105,3.93250026858496,3.58891169627898,1.63215256909826,3.05599758234938,-0.249277646086557,-0.158150763507385,1.16057550629033,2.33911715308483,2.06907642512764,2.63788211179747,2.77019580928457,1.49737618949736,2.11685058997389,-0.216170713624622,0.40763384363371,-0.211132832156702,-0.52597612439872,-0.429655740101879,0.157309642734161,1.20392299446462,1.00487663092778,1.16644221418921,0.762798285488093,0.542375475350821,0.230903595317507,-0.147372383428013,1.09622398592344,0.677203582158398,-0.413220905262888,-0.562231943275454,-0.470725815168515,-0.206014846846286,-0.870240495657134,-0.444507963380424,1.79766227568045,-0.98393183823438,-0.471799398849285,0.95463960584528,1.63544616968534,2.30133568149638,-0.0247101407995236,1.04154269459111,-0.57969879912738,-0.856983899477636,0.886140007171426,0.202341373975304,1.89649654829403
106,3.13598204667755,3.18497577805449,2.63725965013928,0.942018896732346,-0.0241897900117062,-0.007030662416397,2.02667190325281,2.37971091786324,1.61496049124023,2.40543343710342,2.53846159885884,1.31169468456107,2.79199780366904,0.120695976351598,0.555590084402828,-0.317319766179379,-0.586352171448983,-0.4237109645587,0.273977265978435,0.222285754618682,1.04929952125012,-0.472867686660775,0.615393170049757,0.842662088926248,-0.462886438611358,0.283938939172059,0.287856500297213,0.242666225432379,-0.456612207802291,-0.686429530789896,-0.726430812716789,-0.485669161214531,-0.67796977555658,-0.161811027690625,2.7409770800884,-1.13196611401071,-0.100072372466971,1.61508370139012,2.36032949169128,2.45291100636713,0.333220556260773,1.36473151457632,-0.460117283214407,-0.523455211098885,1.31878741985807,0.0843675078862326,2.77602229808458
107,2.45829830470842,4.31368183559128,3.58182148326715,0.252821659986488,0.64401920308115,0.0812777380624198,2.4048273246858,3.51375565588727,2.34370188444779,3.6118859061979,3.70382550481426,2.48040932368119,4.35198944823045,0.873841779245735,0.960906136435028,-0.879649243511747,-0.527924164845088,-0.515396124060945,0.681334394256763,0.383066080568115,0.285989642110822,0.00491521737379687,2.05382980382745,1.13710817485936,0.302716265224068,0.0271694687315563,1.57491249771041,1.46249688221653,-0.326513524685674,-0.597588303562235,-0.2305889267557,0.0312277531790017,-0.537710387818934,0.18959693178177,4.06507366857287,-0.617439410542232,0.00168431760085812,1.68860238061218,1.64563414667745,2.34948801924676,-0.00758961852237789,1.69742276598033,-0.49447140623698,0.0337468668514099,1.0802734834953,0.345845552246536,2.15040271356939
108,2.85787692193808,4.18462740209661,2.97082555837081,1.9732363331984,1.16643979547753,0.272214719419812,2.08070288400428,2.74263593234879,1.50194821773227,3.38741934976818,3.5455166258382,2.3366779655309,3.76528563573447,-0.337379029014247,2.11489350575096,-0.637704820758281,-0.589377572946258,-0.774014230981484,0.408692693446053,0.195562124419298,1.20477146695966,0.26749634251623,0.933878738175599,0.0125093785177941,0.302882468532714,-0.423689481440197,0.665529047015903,0.697848218287001,-0.216049337010519,-0.402683309205037,-0.46569056259965,-0.109889981765657,-0.609608493935683,0.156135757891143,3.76910454245816,-0.316931954561161,-0.328049131832475,2.04898977437782,1.68971573648585,1.22956364738987,-0.569654100513437,0.694451323112348,-0.135512613028979,0.0606357029695294,1.0085635034497,0.811603501427331,2.72928213522648
109,2.7779985193339,4.88759317352244,3.67728517956815,1.10023010153251,0.85136212558288,0.164806902593766,1.59361492678243,3.18143556190698,1.60168459205557,2.66472628195953,1.82785095200478,2.0205878215453,3.71903121878018,0.658043787229721,1.51621769115829,-0.362997328744737,-0.0753087266632017,-0.549358153727159,0.964386705255624,0.240855683623892,0.81576845032942,0.0680603754451848,0.239606626401742,0.151169953781538,0.198898653476351,0.439937185408587,0.861029322325636,-0.162088211507663,-0.328129669026365,0.041028715898174,-0.651230505994636,0.00807357717567065,-0.549984874928895,-0.0908285866935954,4.26308287101728,0.637555725260381,0.288196661118654,2.96833816139033,2.25946319193978,2.50776010213711,-0.277800263847992,0.740892731710081,-0.253741450005336,0.0543839621575403,1.53228510509156,0.995781095562453,1.42205851121471
110,1.68066914003592,2.38877828897449,2.2466732339778,0.129112705056825,0.538134504664931,0.156062923199117,2.09198966538055,2.71568795707947,2.07748268445454,1.31267435852611,3.02094032869083,2.17231733573246,2.9902728709965,-0.296359928849548,1.87678075917758,-0.31636337691836,-0.514039457645505,-0.747534970640897,0.302445800739656,0.443909246476199,0.69668537757065,-0.170218692640477,1.01882507284058,0.0675849486252233,0.600758685223838,-0.237858664734505,-0.205732925466074,0.615072694870796,-0.297891663868506,-0.817989029526266,-0.496049514742212,-0.294485528250668,-0.656650059390879,-0.0378165719853365,3.0738035704961,-0.0876009830893807,0.228684020069534,1.66333951797751,1.59074605538289,2.07911893464281,-0.115549385373329,-0.103990315014009,-0.721199306718942,-0.133900821442367,1.86365274814909,0.238266707061593,2.54417761774199
111,2.26173343985072,1.28414509365118,2.32831021899087,3.49418372357526,0.660390220171705,0.166789043861673,1.59326933322937,3.577111399849,1.72501641198549,1.65158395224883,3.12738760005043,1.75265974473359,3.13213881691052,1.91796956885723,-1.56334836724552,-0.389057821430732,-0.440976293751161,-0.633601249955881,0.481442645691514,0.535015220104355,1.59535840398653,0.90998166539559,0.977810208421126,0.50720194902367,0.371734677720944,-0.0712924711514898,1.0339815998408,1.11918318458833,0.0952711722359303,-0.370279854918658,-0.667965739964677,-0.583820006503964,-0.561925796793336,-0.0406858124277032,3.35521273802777,0.699241356207797,0.0325668077703002,1.48774374184893,2.06849623512103,1.30727922436967,-0.181634121166105,0.332258468896116,-1.3889139586068,-0.104024145946823,1.10795580125822,0.731238866198703,2.25286496525514
112,2.68709083148081,2.39646096351936,2.01433817733286,0.520618488684274,0.294501915632306,0.0519731201011617,1.03857484001907,2.16868648370392,1.5878330158182,1.6396794323869,2.80631485359035,1.3512604261669,2.99248413132356,0.131677715651069,1.41411842926109,-0.540598273596879,-0.2904864422831,-0.682883612907697,0.839239989584045,0.368019652301696,0.467814813339846,-0.119812161438849,1.19004336679415,0.343013318319974,0.861576901746004,0.0183170131753515,0.794577109605669,0.99607668469425,0.0885468005170682,-0.560393330954644,0.00695218710194139,-0.658054588092171,-0.572414436672247,0.280922959340417,1.49488977085013,-0.383634589427755,-0.481727217501236,2.89066388810854,2.1108110516197,1.7391200486978,-0.365037512599982,0.116393602942097,0.78927323238835,-0.654154378223046,1.19379083311113,0.474429645710503,1.76044846676657
113,2.45158817172532,2.5090394822336,2.5990619783061,2.29066899892645,1.43238830114144,0.147355929529824,0.91687165182135,1.71359521171983,1.39531970504056,2.38225270653572,3.39727813408548,1.93446543337509,2.97301800405342,-0.283746993242448,2.41185543650341,-0.326972446878488,-0.561996184817173,-0.75611168534847,0.285126233047809,0.237859358851636,0.991588359595636,-0.287861581638653,1.04889536431489,0.212044585255507,0.0196080220661737,0.100116021254785,0.258874749913724,2.25899461291832,-0.0606499208441793,-0.356453296342378,-0.346159022001752,-0.424678231186258,-0.562862316533297,0.215005555000102,2.26669158487588,0.257206031336416,-0.420635425369872,2.58257108241156,0.31087863005066,1.65178610699448,-0.486492946271955,2.27126726493905,-0.413347539132824,0.801270650402839,1.27006103951972,0.322920729816163,1.94814609827351
114,2.54494984820163,1.89263899512919,1.58037161041685,0.484627446477331,1.5980770624543,0.328578767371267,1.50666995154308,3.23119810204696,0.679169532302731,2.45179637945876,2.7322575920282,2.32910433419614,2.38262539796514,0.0586517975802423,1.48618834414333,-0.493800570309344,-0.459924767546379,-0.665765321296175,-0.0672795433883481,0.343545961301721,1.28756374306653,-0.187859528372438,0.468549045960096,0.0177811201495567,0.152323018559874,-0.00818370062724372,0.59226013749725,0.561440203568593,-0.127819457314728,-0.167639360642031,-0.576208906372856,-0.286390210566232,-0.616587841177633,-0.154671131328772,3.5751881456681,0.793633173110955,-0.360182725009054,2.8014863696336,1.93115764525711,1.41486869513199,-0.999522422425966,-0.503301452333686,-1.12155365087276,-0.548751952697667,0.474072274520794,0.350095156040631,1.73707867068468
115,3.05572206323747,2.51000126991237,2.02199003154868,0.902053356511697,1.52241390553112,0.204912618223519,1.2649141924944,2.47468687936224,0.841323395374845,1.52751227034733,2.59258442966979,1.3197975580098,2.67164109363633,-0.930297733249021,0.877438915834249,-0.658306632679845,-0.497284354194394,-0.563943618007358,0.742233679996435,0.159704729992413,0.537714601729888,-0.337934643055818,0.953833060049561,0.097116868824419,0.72515554109713,0.445674991267648,0.644281648088047,0.993182345235927,0.11836348932225,-0.231310920391274,-0.385506035972083,-0.52775169286042,-0.878994950587756,0.0667133498772482,1.89130324612038,0.883313304266828,0.387480531707573,3.28629137941837,0.858026069077835,0.935110621408418,-0.629015895111649,1.53373225455877,-0.446579990292216,-0.360258537790613,0.672188591629558,0.432527332968826,1.37925592239145
116,2.33038941963192,1.97319793905904,1.72072382723724,3.20330571479272,1.99180413061384,0.123942573734777,1.07042070742396,3.56064618786337,0.802065964781832,1.73499770192977,3.81081210652789,2.89681419932886,2.81765612161551,-1.42217014099277,1.6813532263211,-0.630418491098242,-0.485943042795675,-0.828865280338802,0.257762763222471,0.391099835494402,0.100332924151676,-0.508244723546533,0.910493198802202,0.536004875808962,0.628585186479789,0.758344012268848,0.647094822735228,1.16460575787183,0.161998487188167,0.23672177167813,-0.301080352471762,-0.177080123929647,-0.631060465142815,0.20333739475284,3.03720040260874,0.580716130278771,0.224818226172625,4.13908329044321,0.824503903975906,0.666731170939552,-0.933165555466787,1.41246200031169,-0.801394753037481,-0.277206826406161,1.43588965176446,-0.0609680697420109,1.19695695714342
117,2.00384564520962,2.2638202560787,2.45490360137751,0.488525546003232,1.99129367625139,0.408748202091733,1.46517001711854,2.74444630793043,1.00651694810638,2.38016215643331,3.95887916251921,2.22685509664342,2.5634971286571,0.455426069422502,0.909463492522202,-0.592533922700675,-0.58562099266637,-0.70302444699557,0.800905436771401,0.552588036938988,0.24122841245272,-0.419105400624357,0.499746676644332,-0.149082627761269,0.70713830901068,-0.576301203602163,1.14565498770407,0.848425458723164,0.289642721958536,-0.216942529040899,-0.189677833197244,-0.450319221852764,-0.343974982438274,0.68085236662229,2.83593762581214,-0.327186562346309,0.456035942792798,2.26602980465376,1.17258860757632,1.06477365800652,-0.748330697410665,1.53272205983203,-0.275214285979206,-0.546100366859329,1.89257202172764,0.717775465807037,1.37361383412137
118,1.53421004570774,1.99259248024799,1.74225262795323,3.37868350063261,0.86710760497288,-0.139056857316957,0.380446350136418,1.58552457290133,0.149726917633934,1.42855759554061,1.40195683705881,0.737398369149905,1.95467163511068,-1.03203546520888,-0.244720051737696,-0.613332756295812,-0.485081668196909,-0.679329160358683,0.454917117417063,0.25625111868925,0.523532576331144,-0.614434701081248,-0.179325386381222,-0.141631527573244,0.33017401751831,-0.241388283025877,0.229356449193724,0.134030218354577,-0.149837926165182,0.210389986294103,-0.00205355859156584,-0.0649948245392493,-0.561262951357651,-0.31972356771257,2.43596344956392,0.278983590161788,1.38990208537674,3.01655262137938,1.70673313620206,1.64164354985898,-0.0156204263132584,1.09624649173961,0.155397839892427,0.00237091645460425,1.96391941209766,0.494625388578186,1.14573652615201
119,0.83148437479828,1.68421348292938,1.4424195139572,1.40860591809657,1.23385316127378,-0.415342832819203,0.155779358381893,0.68410527168754,0.288340940831414,0.78969895344776,1.15441992632767,0.780163058086132,1.27059160540207,-0.889850930490758,0.331701965170168,-0.478512880735603,-0.709708361137038,-0.677971906517559,0.284075230727618,-0.0853386893783743,-0.00885721292526186,-0.0916545166251612,0.327520837511211,-0.259040383107978,0.753268780726204,-0.108998942649297,0.0743425499501802,-0.185723913971394,0.122714809936649,0.00438417890590027,0.685115132420242,-0.276048606756052,-0.616416878470924,-0.507119568854381,1.85501190876392,-0.441496432791944,0.619914142348096,1.66090751188167,1.99511432352659,0.847783696815719,0.691156843644069,1.46514397393446,0.268061302100682,0.494245880288465,2.27600988214001,0.559254190787992,1.39321612251055
120,1.48923037255974,1.66492602115609,1.98189202236019,1.27476274017427,1.1185888294975,-0.342166788158406,0.256442364331309,0.83689806563701,0.0430618423632994,1.01942693375315,0.796174013018781,0.415444366140193,1.23876975196648,5.42020706188225,0.461668744285151,0.21050216652292,-0.531118985364728,-0.740414606276377,-0.148167450129365,-0.112695679726774,0.803046782412094,0.132239202306633,0.329506752436586,-0.183120895306778,0.733830617221068,-0.311492825470938,0.216661007204512,-0.0473214691464604,0.19211915712774,0.0926491730605491,0.401492553855231,-0.148420044938684,-0.528479776077482,0.0418912863697385,0.913530151789778,-0.0850136702630187,-0.255372709778985,3.03597389117233,1.88319816560094,0.186719364526169,0.79448221242582,1.36157848101315,-0.153623152054695,-0.0537462831284661,1.6680067846143,0.493558170149708,1.68174522033681
121,1.28673432750965,1.7146873569092,2.47070825505044,0.697454655459494,1.28170726284034,-0.618146134566095,-0.317793469412228,0.8458209731698,-0.496009573182439,0.775899994891265,1.34455928594429,1.02656319257104,0.619235178965284,-0.862871146316813,1.73499230213208,-0.6237830400591,-0.533684607067866,-0.682149542901449,-0.449798401779631,0.0962985439556758,-0.116108567358311,-0.37864412028941,-0.0481518068314018,-0.239696672772992,0.202874127300239,-0.180579890330964,0.233957486741021,0.66916752810685,0.281171137291775,0.463147617304119,0.124019836841514,0.0195943283248651,-0.207121603370507,0.246738998201835,1.99105954994112,0.312307851463922,-0.559986274485291,2.99503423584974,1.68201829713767,1.32599510464863,1.09875626078296,0.816874921244146,-0.079317777094586,0.908917638007567,1.86066121861737,0.461578394377297,1.2043040340585
